1750239441034849024 0.000000 0.000000 0.000000 -0.002416 0.039031 0.000094 0.999235
1750239441068249088 0.000000 0.000000 0.000000 -0.001935 0.038842 0.000075 0.999244
1750239441101549056 0.000000 0.000000 0.000000 -0.001532 0.038825 0.000060 0.999245
1750239441134849024 0.000000 0.000000 0.000000 -0.001298 0.038814 0.000050 0.999246
1750239441168249088 0.000000 0.000000 0.000000 -0.001148 0.038776 0.000045 0.999247
1750239441201549056 0.000000 0.000000 0.000000 -0.000967 0.038665 0.000037 0.999252
1750239441234849024 0.000000 0.000000 0.000000 -0.000914 0.038741 0.000035 0.999249
1750239441268249088 0.000793 -0.000010 0.000748 -0.002729 0.038055 -0.000667 0.999272
1750239441301549056 0.000555 0.000009 0.000594 -0.002911 0.038164 -0.001183 0.999267
1750239441334949120 0.000589 -0.000045 0.000602 -0.002792 0.038221 -0.001421 0.999264
1750239441368249088 0.000400 0.000005 0.000483 -0.002968 0.038031 -0.001344 0.999271
1750239441401549056 0.000216 0.000058 0.000275 -0.002578 0.038422 -0.001515 0.999257
1750239441434949120 0.000161 0.000042 0.000228 -0.002375 0.038596 -0.001652 0.999251
1750239441468249088 0.000031 0.000087 0.000144 -0.002466 0.038539 -0.001677 0.999253
1750239441501549056 -0.000060 0.000104 0.000082 -0.002490 0.038537 -0.001688 0.999253
1750239441534949120 0.000011 0.000089 0.000121 -0.002419 0.038548 -0.001623 0.999252
1750239441568249088 -0.000081 0.000122 0.000038 -0.002442 0.038565 -0.001688 0.999252
1750239441601549056 -0.000153 0.000136 -0.000015 -0.002404 0.038589 -0.001547 0.999251
1750239441634949120 -0.000141 0.000025 0.000012 -0.002452 0.038619 -0.001521 0.999250
1750239441668249088 -0.000180 0.000011 0.000029 -0.002447 0.038673 -0.001452 0.999248
1750239441701549056 -0.000161 0.000011 0.000069 -0.002474 0.038706 -0.001460 0.999247
1750239441734949120 -0.000140 -0.000001 0.000086 -0.002488 0.038701 -0.001442 0.999247
1750239441768249088 -0.000138 -0.000033 0.000127 -0.002467 0.038701 -0.001360 0.999247
1750239441801549056 -0.000135 -0.000039 0.000148 -0.002441 0.038714 -0.001380 0.999246
1750239441834949120 -0.000041 -0.000091 0.000114 -0.002452 0.038704 -0.001385 0.999247
1750239441868249088 -0.000069 -0.000078 0.000153 -0.002452 0.038703 -0.001381 0.999247
1750239441901649152 -0.000027 -0.000082 0.000156 -0.002450 0.038698 -0.001384 0.999247
1750239441934949120 0.000044 -0.000084 0.000210 -0.002442 0.038691 -0.001388 0.999247
1750239441968249088 0.000037 -0.000079 0.000233 -0.002447 0.038683 -0.001384 0.999248
1750239442001649152 0.000129 -0.000093 0.000242 -0.002442 0.038671 -0.001384 0.999248
1750239442034949120 0.000009 -0.000084 0.000194 -0.002438 0.038679 -0.001378 0.999248
1750239442068249088 -0.000027 -0.000081 0.000245 -0.002438 0.038678 -0.001380 0.999248
1750239442101649152 0.000043 -0.000099 0.000295 -0.002441 0.038678 -0.001376 0.999248
1750239442134949120 -0.000042 -0.000077 0.000239 -0.002449 0.038687 -0.001373 0.999247
1750239442168249088 -0.000014 -0.000091 0.000255 -0.002447 0.038686 -0.001375 0.999247
1750239442201649152 -0.000113 -0.000079 0.000241 -0.002448 0.038694 -0.001368 0.999247
1750239442234949120 -0.000117 -0.000087 0.000225 -0.002451 0.038693 -0.001367 0.999247
1750239442268249088 -0.000077 -0.000093 0.000219 -0.002450 0.038687 -0.001368 0.999247
1750239442301649152 -0.000080 -0.000078 0.000154 -0.002420 0.038686 -0.001393 0.999248
1750239442334949120 -0.000068 -0.000095 0.000222 -0.002440 0.038688 -0.001378 0.999247
1750239442368249088 -0.000107 -0.000085 0.000177 -0.002452 0.038686 -0.001364 0.999247
1750239442401649152 -0.000057 -0.000103 0.000241 -0.002441 0.038695 -0.001373 0.999247
1750239442434949120 -0.000094 -0.000081 0.000197 -0.002452 0.038684 -0.001368 0.999248
1750239442468349184 -0.000039 -0.000105 0.000253 -0.002439 0.038691 -0.001373 0.999247
1750239442501549056 -0.000096 -0.000090 0.000201 -0.002450 0.038686 -0.001368 0.999247
1750239442534849024 -0.000043 -0.000105 0.000257 -0.002459 0.038687 -0.001379 0.999247
1750239442568249088 -0.000086 -0.000090 0.000204 -0.002445 0.038685 -0.001363 0.999248
1750239442601549056 -0.000043 -0.000105 0.000264 -0.002452 0.038693 -0.001374 0.999247
1750239442634849024 -0.000102 -0.000088 0.000195 -0.002447 0.038684 -0.001364 0.999248
1750239442668249088 -0.000044 -0.000099 0.000246 -0.002436 0.038695 -0.001372 0.999247
1750239442701549056 -0.000094 -0.000096 0.000201 -0.002453 0.038685 -0.001364 0.999248
1750239442734849024 -0.000045 -0.000095 0.000260 -0.002448 0.038681 -0.001381 0.999248
1750239442768249088 -0.000098 -0.000091 0.000189 -0.002449 0.038693 -0.001362 0.999247
1750239442801549056 -0.000052 -0.000103 0.000242 -0.002443 0.038688 -0.001376 0.999247
1750239442834849024 -0.000104 -0.000089 0.000189 -0.002454 0.038686 -0.001361 0.999247
1750239442868249088 -0.000046 -0.000099 0.000238 -0.002447 0.038688 -0.001372 0.999247
1750239442901549056 -0.000104 -0.000096 0.000196 -0.002452 0.038694 -0.001364 0.999247
1750239442934849024 -0.000035 -0.000094 0.000239 -0.002446 0.038682 -0.001370 0.999248
1750239442968249088 -0.000095 -0.000092 0.000210 -0.002458 0.038694 -0.001368 0.999247
1750239443001549056 -0.000020 -0.000104 0.000251 -0.002444 0.038688 -0.001369 0.999247
1750239443034949120 -0.000086 -0.000093 0.000213 -0.002441 0.038685 -0.001363 0.999248
1750239443068249088 -0.000033 -0.000100 0.000267 -0.002452 0.038688 -0.001373 0.999247
1750239443101549056 -0.000093 -0.000095 0.000205 -0.002453 0.038692 -0.001355 0.999247
1750239443134949120 -0.000029 -0.000097 0.000237 -0.002447 0.038686 -0.001371 0.999247
1750239443168249088 -0.000097 -0.000090 0.000204 -0.002461 0.038686 -0.001357 0.999247
1750239443201549056 -0.000023 -0.000103 0.000244 -0.002450 0.038687 -0.001367 0.999247
1750239443234949120 -0.000091 -0.000092 0.000213 -0.002452 0.038678 -0.001375 0.999248
1750239443268249088 -0.000022 -0.000099 0.000239 -0.002449 0.038689 -0.001365 0.999247
1750239443301549056 -0.000095 -0.000093 0.000220 -0.002456 0.038684 -0.001380 0.999248
1750239443334949120 -0.000010 -0.000099 0.000211 -0.002443 0.038689 -0.001361 0.999247
1750239443368249088 -0.000085 -0.000093 0.000219 -0.002458 0.038689 -0.001370 0.999247
1750239443401549056 -0.000016 -0.000090 0.000199 -0.002443 0.038693 -0.001372 0.999247
1750239443434949120 -0.000090 -0.000094 0.000219 -0.002449 0.038686 -0.001368 0.999247
1750239443468249088 -0.000016 -0.000092 0.000197 -0.002464 0.038686 -0.001362 0.999247
1750239443501549056 -0.000086 -0.000096 0.000219 -0.002447 0.038689 -0.001369 0.999247
1750239443534949120 -0.000015 -0.000084 0.000207 -0.002448 0.038678 -0.001361 0.999248
1750239443568249088 -0.000089 -0.000095 0.000216 -0.002452 0.038695 -0.001370 0.999247
1750239443601549056 -0.000017 -0.000088 0.000220 -0.002449 0.038683 -0.001367 0.999248
1750239443634949120 -0.000096 -0.000097 0.000211 -0.002443 0.038698 -0.001376 0.999247
1750239443668249088 -0.000029 -0.000085 0.000244 -0.002450 0.038688 -0.001367 0.999247
1750239443701649152 -0.000087 -0.000096 0.000206 -0.002443 0.038696 -0.001366 0.999247
1750239443734949120 -0.000030 -0.000083 0.000256 -0.002451 0.038687 -0.001368 0.999247
1750239443768249088 -0.000079 -0.000097 0.000211 -0.002441 0.038686 -0.001376 0.999247
1750239443801649152 -0.000058 -0.000083 0.000291 -0.002453 0.038688 -0.001361 0.999247
1750239443834949120 -0.000072 -0.000092 0.000221 -0.002450 0.038687 -0.001371 0.999247
1750239443868249088 -0.000138 -0.000070 0.000255 -0.002440 0.038682 -0.001359 0.999248
1750239443901649152 -0.000068 -0.000097 0.000211 -0.002451 0.038692 -0.001371 0.999247
1750239443934949120 -0.000089 -0.000080 0.000258 -0.002448 0.038682 -0.001366 0.999248
1750239443968249088 -0.000062 -0.000105 0.000166 -0.002455 0.038698 -0.001372 0.999247
1750239444001549056 -0.000077 -0.000093 0.000230 -0.002450 0.038686 -0.001366 0.999247
1750239444034849024 -0.000069 -0.000148 0.000159 -0.002446 0.038678 -0.001371 0.999248
1750239444068148992 -0.000072 -0.000096 0.000211 -0.002457 0.038696 -0.001367 0.999247
1750239444101549056 -0.000147 -0.000068 0.000186 -0.002450 0.038688 -0.001369 0.999247
1750239444134849024 -0.000078 -0.000094 0.000217 -0.002446 0.038675 -0.001367 0.999248
1750239444168148992 -0.000132 -0.000056 0.000185 -0.002450 0.038691 -0.001371 0.999247
1750239444201549056 -0.000073 -0.000095 0.000221 -0.002446 0.038684 -0.001365 0.999248
1750239444234849024 -0.000129 -0.000065 0.000190 -0.002459 0.038686 -0.001373 0.999247
1750239444268249088 -0.000060 -0.000098 0.000225 -0.002446 0.038694 -0.001367 0.999247
1750239444301549056 -0.000134 -0.000077 0.000217 -0.002454 0.038684 -0.001370 0.999248
1750239444334849024 -0.000051 -0.000099 0.000223 -0.002437 0.038692 -0.001364 0.999247
1750239444368249088 -0.000123 -0.000079 0.000223 -0.002454 0.038686 -0.001368 0.999247
1750239444401549056 -0.000044 -0.000101 0.000221 -0.002444 0.038690 -0.001369 0.999247
1750239444434849024 -0.000116 -0.000083 0.000211 -0.002457 0.038679 -0.001372 0.999248
1750239444468249088 -0.000037 -0.000100 0.000218 -0.002446 0.038695 -0.001365 0.999247
1750239444501549056 -0.000111 -0.000088 0.000215 -0.002454 0.038682 -0.001370 0.999248
1750239444534849024 -0.000036 -0.000101 0.000211 -0.002460 0.038676 -0.001360 0.999248
1750239444568249088 -0.000101 -0.000087 0.000220 -0.002449 0.038690 -0.001370 0.999247
1750239444601549056 -0.000025 -0.000114 0.000205 -0.002445 0.038682 -0.001360 0.999248
1750239444634849024 -0.000087 -0.000085 0.000222 -0.002455 0.038689 -0.001377 0.999247
1750239444668249088 -0.000020 -0.000121 0.000195 -0.002447 0.038686 -0.001363 0.999248
1750239444701549056 -0.000080 -0.000093 0.000217 -0.002453 0.038693 -0.001375 0.999247
1750239444734849024 -0.000004 -0.000113 0.000198 -0.002449 0.038684 -0.001364 0.999248
1750239444768249088 -0.000072 -0.000093 0.000218 -0.002458 0.038681 -0.001378 0.999248
1750239444801549056 -0.000031 -0.000104 0.000158 -0.002452 0.038688 -0.001367 0.999247
1750239444834949120 -0.000085 -0.000093 0.000223 -0.002447 0.038677 -0.001363 0.999248
1750239444868249088 -0.000021 -0.000078 0.000195 -0.002452 0.038693 -0.001371 0.999247
1750239444901549056 -0.000093 -0.000099 0.000227 -0.002452 0.038681 -0.001360 0.999248
1750239444934949120 -0.000030 -0.000070 0.000212 -0.002451 0.038689 -0.001369 0.999247
1750239444968249088 -0.000098 -0.000107 0.000221 -0.002465 0.038691 -0.001372 0.999247
1750239445001549056 -0.000041 -0.000067 0.000226 -0.002449 0.038689 -0.001367 0.999247
1750239445034949120 -0.000104 -0.000111 0.000212 -0.002454 0.038685 -0.001376 0.999247
1750239445068249088 -0.000043 -0.000072 0.000228 -0.002445 0.038690 -0.001365 0.999247
