1750248026780347136 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000
1750248026813747200 0.000000 0.000000 0.000000 -0.001342 0.038342 0.000051 0.999264
1750248026847047168 0.000000 0.000000 0.000000 -0.001341 0.038185 0.000051 0.999270
1750248026880347136 0.000000 0.000000 0.000000 -0.001268 0.038050 0.000048 0.999275
1750248026913747200 0.000000 0.000000 0.000000 -0.001152 0.038109 0.000044 0.999273
1750248026947047168 0.000000 0.000000 0.000000 -0.001060 0.038020 0.000040 0.999277
1750248026980347136 0.000000 0.000000 0.000000 -0.001007 0.037918 0.000038 0.999281
1750248027013747200 0.000806 0.000328 0.000323 -0.001858 0.038140 -0.001492 0.999270
1750248027047047168 0.000821 0.000245 0.000300 -0.001686 0.038979 -0.001685 0.999237
1750248027080347136 0.000664 0.000246 0.000247 -0.001739 0.038531 -0.001956 0.999254
1750248027113747200 0.000765 0.000264 0.000296 -0.001701 0.038690 -0.002288 0.999247
1750248027147047168 0.000764 0.000280 0.000323 -0.001736 0.038636 -0.002494 0.999249
1750248027180347136 0.000593 0.000239 0.000261 -0.001875 0.038333 -0.002243 0.999261
1750248027213747200 0.001050 0.000360 0.000399 -0.001853 0.038477 -0.001701 0.999256
1750248027247047168 0.000885 0.000392 0.000295 -0.001925 0.038246 -0.001834 0.999265
1750248027280347136 0.000818 0.000394 0.000134 -0.001927 0.038260 -0.001827 0.999264
1750248027313747200 0.000944 0.000445 0.000211 -0.001951 0.038316 -0.001692 0.999262
1750248027347047168 0.000998 0.000495 0.000215 -0.001983 0.038314 -0.001868 0.999262
1750248027380446976 0.000739 0.000597 0.000073 -0.001995 0.038273 -0.001976 0.999263
1750248027413747200 0.000647 0.000661 -0.000027 -0.002021 0.038275 -0.002060 0.999263
1750248027447047168 0.000780 0.000777 0.000034 -0.002013 0.038307 -0.002319 0.999261
1750248027480446976 0.000691 0.000810 -0.000060 -0.001998 0.038292 -0.002342 0.999262
1750248027513747200 0.000828 0.000888 -0.000014 -0.002001 0.038267 -0.002516 0.999262
1750248027547047168 0.000716 0.001015 -0.000080 -0.001976 0.038270 -0.002716 0.999262
1750248027580446976 0.000664 0.001084 -0.000100 -0.001985 0.038250 -0.002808 0.999262
1750248027613747200 0.000652 0.001039 -0.000079 -0.002001 0.038269 -0.002729 0.999262
1750248027647047168 0.000707 0.001048 -0.000060 -0.002002 0.038259 -0.002730 0.999262
1750248027680446976 0.000665 0.001066 -0.000002 -0.002001 0.038256 -0.002727 0.999262
1750248027713747200 0.000637 0.001063 -0.000031 -0.002010 0.038266 -0.002703 0.999262
1750248027746947072 0.000626 0.001078 -0.000010 -0.002016 0.038270 -0.002685 0.999262
1750248027780347136 0.000604 0.001078 0.000005 -0.002019 0.038274 -0.002665 0.999262
1750248027813647104 0.000478 0.001078 -0.000018 -0.002029 0.038301 -0.002651 0.999261
1750248027846947072 0.000524 0.001055 -0.000044 -0.002039 0.038292 -0.002636 0.999261
1750248027880347136 0.000593 0.001013 -0.000018 -0.002045 0.038277 -0.002637 0.999262
1750248027913647104 0.000698 0.000989 -0.000010 -0.002052 0.038264 -0.002627 0.999262
1750248027947047168 0.000705 0.000994 -0.000010 -0.002047 0.038266 -0.002632 0.999262
1750248027980347136 0.000678 0.000969 -0.000021 -0.002053 0.038268 -0.002628 0.999262
1750248028013647104 0.000728 0.000980 0.000006 -0.002056 0.038255 -0.002629 0.999262
1750248028047047168 0.000646 0.000981 0.000015 -0.002081 0.038271 -0.002602 0.999262
1750248028080347136 0.000720 0.000979 0.000006 -0.002064 0.038260 -0.002622 0.999262
1750248028113647104 0.000661 0.001002 -0.000018 -0.002051 0.038251 -0.002629 0.999263
1750248028147047168 0.000731 0.000979 0.000005 -0.002061 0.038256 -0.002628 0.999262
1750248028180347136 0.000673 0.001001 -0.000011 -0.002045 0.038249 -0.002631 0.999263
1750248028213647104 0.000750 0.000974 0.000011 -0.002054 0.038253 -0.002627 0.999263
1750248028247047168 0.000686 0.000990 -0.000006 -0.002061 0.038251 -0.002623 0.999263
1750248028280347136 0.000759 0.000971 0.000018 -0.002049 0.038266 -0.002620 0.999262
1750248028313647104 0.000683 0.000994 -0.000009 -0.002054 0.038256 -0.002627 0.999262
1750248028347047168 0.000746 0.000976 0.000020 -0.002068 0.038253 -0.002628 0.999262
1750248028380347136 0.000684 0.000991 -0.000027 -0.002047 0.038258 -0.002629 0.999262
1750248028413647104 0.000740 0.000977 0.000019 -0.002062 0.038248 -0.002628 0.999263
1750248028447047168 0.000678 0.001003 -0.000011 -0.002054 0.038261 -0.002621 0.999262
1750248028480347136 0.000737 0.000973 0.000014 -0.002061 0.038246 -0.002636 0.999263
1750248028513747200 0.000676 0.001013 0.000026 -0.002054 0.038257 -0.002623 0.999262
1750248028547047168 0.000752 0.000974 0.000011 -0.002063 0.038247 -0.002634 0.999263
1750248028580347136 0.000685 0.000995 -0.000001 -0.002054 0.038257 -0.002625 0.999262
1750248028613747200 0.000760 0.000969 0.000009 -0.002065 0.038247 -0.002630 0.999263
1750248028647047168 0.000692 0.001002 0.000036 -0.002050 0.038257 -0.002622 0.999262
1750248028680347136 0.000751 0.000970 -0.000014 -0.002059 0.038254 -0.002635 0.999262
1750248028713747200 0.000691 0.000998 0.000037 -0.002056 0.038252 -0.002620 0.999263
1750248028747047168 0.000738 0.000976 0.000005 -0.002060 0.038260 -0.002634 0.999262
1750248028780347136 0.000671 0.000999 0.000048 -0.002054 0.038248 -0.002623 0.999263
1750248028813747200 0.000723 0.000982 0.000018 -0.002066 0.038259 -0.002633 0.999262
1750248028847047168 0.000701 0.001023 -0.000039 -0.002055 0.038250 -0.002624 0.999263
1750248028880347136 0.000725 0.000981 0.000018 -0.002061 0.038268 -0.002632 0.999262
1750248028913747200 0.000724 0.001010 -0.000049 -0.002058 0.038259 -0.002630 0.999262
1750248028947047168 0.000729 0.000968 0.000020 -0.002062 0.038249 -0.002630 0.999263
